Asthma,CHD,Disability,LBW,OldAge,YoungAge,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.4968,0.2465,0.4033,0.2566,0.086,0.268,0.4437,0.5601,0.5828,0.6852,0.4753,0.2857,0.5992,0.4336,0.4071,0.0,0.5664,0.0,0.2465,0.134,0.2174,0.4855,0.3603,0.5348,0.6207,0.67,0.708,0.29286666666666666,0.5188571428571428,0.2553714285714285,0.5138142857142858,0.40586190476190476,0.4276666666666667,0.17357360793650795
0.5765,0.2857,0.1972,0.7965,0.1138,0.5424,0.4278,0.5196,0.3515,0.1846,0.7509,0.0847,0.7054,0.4855,0.3767,0.0,0.8104,0.0,0.5145,0.3072,0.2174,0.5221,0.3818,0.4564,0.5777,0.713,0.7105,0.41868333333333335,0.43207142857142855,0.35632857142857144,0.5112714285714286,0.425377380952381,0.4596238095238096,0.19551357231859415
0.5171,0.3021,0.2263,0.182,0.292,0.7598,0.604,0.7762,0.7851,0.2908,0.9229,0.2579,0.8938,0.3616,0.3552,0.5866,0.5373,0.0,0.5563,0.3198,0.2174,0.3906,0.3919,0.3666,0.2326,0.7585,0.7143,0.37988333333333335,0.6472428571428571,0.38811428571428574,0.43884285714285715,0.5135630952380952,0.4219333333333333,0.21668938865079362
0.4185,0.3161,0.4652,0.5676,0.3515,0.6321,0.5682,0.7029,0.5082,0.6081,0.7421,0.1707,0.8205,0.6435,0.2984,0.8066,0.7029,0.0,0.8382,0.6928,0.2174,0.4703,0.421,0.3565,0.6359,0.7977,0.7092,0.45849999999999996,0.5886714285714286,0.5689142857142857,0.5154285714285715,0.5235857142857143,0.5332571428571429,0.27920582204081634
0.646,0.713,0.5461,0.6005,0.4298,0.8369,0.7417,0.7396,0.9292,0.8951,0.9595,0.4766,0.818,0.7383,0.2718,0.8015,0.5107,0.0,0.9039,0.8458,0.2174,0.4602,0.4791,0.3388,0.7016,0.8736,0.713,0.6287166666666667,0.7942428571428571,0.5817142857142857,0.5405285714285715,0.7114797619047619,0.5542571428571429,0.39434274003401365
0.6485,0.4652,0.5841,0.5373,0.0721,0.9823,0.6437,0.981,0.78,0.6195,0.9166,0.7965,0.7788,0.7219,0.2528,0.9204,0.622,0.0,0.9633,0.9735,0.2174,0.4463,0.5335,0.3413,0.4008,0.8824,0.7257,0.54825,0.7880142857142857,0.6362714285714287,0.5067714285714285,0.6681321428571428,0.5499380952380952,0.36743131801020407
0.6119,0.4842,0.5917,0.713,0.1606,0.8559,0.6464,0.7965,0.9532,0.8255,0.8293,0.67,0.8483,0.732,0.2794,0.9292,0.5348,0.0,0.7636,0.8622,0.2174,0.4994,0.4842,0.3477,0.4905,0.8154,0.7219,0.5695500000000001,0.7956,0.5858857142857142,0.5109285714285715,0.682575,0.5359142857142857,0.36580169357142855
0.493,0.4248,0.6334,0.3831,0.3894,0.5676,0.6212,0.4235,0.4589,0.4488,0.8925,0.4779,0.8445,0.5006,0.2958,0.6549,0.2668,0.0,0.5651,0.7118,0.2174,0.4298,0.4412,0.3717,0.1922,0.7775,0.7206,0.4818833333333334,0.5953285714285714,0.4278571428571429,0.4500571428571428,0.5386059523809524,0.44265714285714286,0.23841777200680275
0.574,0.2971,0.2238,0.421,0.2554,0.3173,0.5152,0.8281,0.6182,0.6713,0.7345,0.4399,0.6296,0.4753,0.3249,0.555,0.6119,0.0,0.6182,0.7421,0.2174,0.3666,0.4159,0.4665,0.3957,0.7522,0.7181,0.3481,0.6338285714285715,0.4753428571428571,0.47605714285714285,0.49096428571428574,0.4758190476190476,0.23361015884353742
0.737,0.6435,0.7484,0.5954,0.5019,0.5411,0.8199,0.9406,0.4627,0.7434,0.78,0.5272,0.6308,0.4134,0.268,0.5474,0.2212,0.0,0.5588,0.6473,0.2174,0.4324,0.5044,0.4109,0.0834,0.8003,0.7193,0.6278833333333333,0.7006571428571428,0.37944285714285714,0.45258571428571426,0.6642702380952381,0.4282047619047619,0.28444367914399094
0.7826,0.6334,0.8078,0.7497,0.6271,0.7067,0.8424,0.8104,0.9697,0.866,0.8976,0.7155,0.5664,0.4526,0.2541,0.7219,0.6346,0.0,0.5322,0.7522,0.2174,0.4399,0.531,0.3755,0.2238,0.8255,0.7231,0.7178833333333333,0.8097142857142856,0.4782285714285714,0.47659999999999997,0.7637988095238095,0.4771428571428571,0.3644411462585034
0.8382,0.8205,0.9671,0.871,0.3375,0.6511,0.8358,0.8306,0.8774,0.8129,0.866,0.9608,0.3843,0.8306,0.2364,0.8382,0.9545,0.0,0.871,0.8028,0.2174,0.5044,0.5803,0.4475,0.1947,0.8268,0.7168,0.7475666666666667,0.7953999999999999,0.6476428571428572,0.4982714285714286,0.7714833333333333,0.5480619047619048,0.42282062515873015
0.0329,0.1264,0.6473,0.2351,0.6321,0.4867,0.1934,0.2579,0.0986,0.0493,0.4121,0.2073,0.5424,0.4399,0.7472,0.8508,0.5853,0.0,0.7472,0.3338,0.2174,0.8862,0.2655,0.775,0.9621,0.5057,0.2604,0.3600833333333333,0.2515714285714286,0.5291714285714286,0.5531857142857143,0.30582738095238093,0.5451809523809524,0.16673126281179138
0.0278,0.0632,0.0961,0.287,0.2693,0.3755,0.1258,0.0076,0.0329,0.129,0.1277,0.0164,0.2807,0.4362,0.6789,0.7105,0.3717,0.0,0.7042,0.0936,0.2174,0.8028,0.2832,0.7408,0.5828,0.5171,0.2566,0.18648333333333333,0.10287142857142859,0.4278714285714286,0.4858142857142857,0.14467738095238097,0.46649999999999997,0.06749199821428573
0.0126,0.0025,0.0442,0.1125,0.0,0.158,0.0596,0.0,0.0,0.0265,0.0936,0.0303,0.2174,0.4943,0.5929,0.0,0.8142,0.0,0.8243,0.2174,0.2174,0.6991,0.3085,0.6372,0.7547,0.5525,0.2516,0.054966666666666664,0.06105714285714286,0.4204428571428571,0.48871428571428577,0.058011904761904765,0.4659571428571429,0.027031061394557826
0.1315,0.0986,0.0063,0.5411,0.0556,0.4488,0.2146,0.4071,0.11,0.488,0.268,0.201,0.4387,0.4286,0.5398,0.0,0.713,0.0,0.6991,0.3173,0.2174,0.555,0.3123,0.5967,0.7573,0.5866,0.2554,0.21365,0.30391428571428575,0.3854,0.4686714285714286,0.25878214285714285,0.44091428571428576,0.1141007436734694
0.3451,0.1922,0.0809,0.6056,0.1643,0.3123,0.3682,0.3641,0.2895,0.3679,0.3767,0.0923,0.7092,0.4324,0.4829,0.0,0.5209,0.0,0.4488,0.244,0.2174,0.512,0.3363,0.579,0.4817,0.6131,0.2541,0.28340000000000004,0.36684285714285714,0.3041428571428571,0.42765714285714296,0.32512142857142856,0.3864857142857143,0.1256547875510204
0.2377,0.2174,0.3932,0.6321,0.1871,0.2655,0.3444,0.4412,0.3426,0.2604,0.2301,0.3477,0.5424,0.4349,0.4513,0.0,0.4893,0.0,0.2705,0.1315,0.2174,0.4273,0.3388,0.5512,0.397,0.6372,0.2579,0.32216666666666666,0.3584,0.2539285714285714,0.4038285714285715,0.3402833333333333,0.35386190476190477,0.1204133084920635
0.5107,0.4235,0.2832,0.3957,0.3995,0.2389,0.4252,0.7952,0.2756,0.0733,0.3692,0.134,0.7206,0.5107,0.3565,0.0,0.952,0.0,0.5373,0.756,0.2174,0.4235,0.4223,0.5563,0.0152,0.7042,0.2617,0.37525000000000003,0.39901428571428577,0.4446428571428571,0.37151428571428574,0.3871321428571429,0.3958904761904762,0.15326192838435376
0.5082,0.3679,0.3236,0.1479,0.4109,0.1656,0.4172,0.6802,0.4362,0.4425,0.4943,0.2162,0.6865,0.2908,0.4475,0.0,0.7206,0.0,0.3388,0.1125,0.2174,0.5651,0.3527,0.5879,0.3413,0.6334,0.2402,0.3206833333333333,0.48187142857142856,0.2728857142857143,0.41971428571428576,0.40127738095238097,0.3707714285714286,0.14878218778911564
0.4096,0.1049,0.0392,0.4678,0.1075,0.2415,0.3152,0.5651,0.1896,0.5019,0.2301,0.3654,0.6094,0.2958,0.4614,0.0,0.7724,0.0,0.5095,0.1568,0.2174,0.5512,0.3426,0.6144,0.6283,0.6195,0.2314,0.22841666666666668,0.39667142857142856,0.3137,0.45782857142857136,0.31254404761904764,0.40978571428571425,0.12807608579931973
0.1833,0.1492,0.3502,0.1631,0.2882,0.0822,0.1907,0.0961,0.1732,0.2882,0.2895,0.0468,0.4728,0.2984,0.5171,0.0,0.6523,0.0,0.6207,0.0898,0.2174,0.6422,0.3274,0.6397,0.7345,0.5803,0.2427,0.20270000000000002,0.2224714285714286,0.31118571428571423,0.483457142857143,0.21258571428571432,0.42603333333333343,0.09056860047619052
0.1707,0.0822,0.1555,0.0973,0.182,0.3274,0.1695,0.0506,0.048,0.3881,0.1087,0.0759,0.3413,0.2339,0.5247,0.0,0.3173,0.0,0.5537,0.0379,0.2174,0.6283,0.3186,0.6751,0.182,0.5601,0.2276,0.16918333333333332,0.16887142857142856,0.2382142857142857,0.4013,0.16902738095238096,0.3469380952380952,0.058642037590702946
0.1934,0.0847,0.0645,0.3262,0.1719,0.1454,0.1272,0.2061,0.1391,0.225,0.2478,0.2023,0.4589,0.3148,0.6094,0.5765,0.292,0.0,0.6195,0.0569,0.2174,0.6334,0.2996,0.7598,0.1479,0.5449,0.2326,0.16435,0.22948571428571427,0.3527285714285715,0.4050857142857143,0.19691785714285714,0.38763333333333333,0.07633192535714285
0.0354,0.0177,0.0417,0.3123,0.0025,0.115,0.1338,0.1985,0.0038,0.091,0.2149,0.268,0.2617,0.3767,0.6877,0.7914,0.3767,0.0,0.622,0.2579,0.2174,0.823,0.2807,0.7826,0.8217,0.5158,0.2465,0.08743333333333335,0.16738571428571428,0.44462857142857143,0.5268142857142857,0.1274095238095238,0.4994190476190476,0.06363074303854875
0.1049,0.0253,0.1302,0.4665,0.043,0.048,0.1497,0.3375,0.2162,0.2339,0.1378,0.129,0.5499,0.5133,0.7118,0.8458,0.5588,0.0,0.5689,0.5145,0.2174,0.7901,0.2781,0.8382,0.9785,0.5411,0.244,0.13631666666666667,0.25057142857142856,0.5304428571428571,0.5553428571428572,0.1934440476190476,0.5470428571428573,0.10582218450680274
0.1972,0.2124,0.6005,0.5449,0.4867,0.0455,0.3033,0.0126,0.0379,0.2528,0.2819,0.4096,0.3464,0.4071,0.6359,0.5841,0.4804,0.0,0.3742,0.6106,0.2174,0.6397,0.3097,0.8458,0.9595,0.6865,0.2415,0.3478666666666667,0.23492857142857143,0.44175714285714285,0.5571571428571429,0.29139761904761907,0.5186904761904763,0.15114516978458054
0.0177,0.0405,0.0771,0.5512,0.0051,0.1492,0.1788,0.1997,0.0518,0.2301,0.0986,0.1896,0.3843,0.2377,0.5803,0.5702,0.359,0.0,0.3654,0.3755,0.2174,0.5348,0.3148,0.8116,0.6233,0.5689,0.2301,0.14013333333333333,0.1904142857142857,0.35544285714285717,0.4715571428571429,0.16527380952380952,0.432852380952381,0.07153916196145126
0.0632,0.0303,0.0468,0.2807,0.0088,0.1896,0.0927,0.134,0.0228,0.0885,0.0986,0.0038,0.3464,0.1643,0.512,0.0,0.2174,0.0,0.354,0.2604,0.2174,0.5487,0.3338,0.7788,0.1062,0.5765,0.2453,0.10323333333333333,0.11239999999999999,0.21544285714285713,0.40095714285714285,0.10781666666666666,0.3391190476190476,0.03656268531746031
0.0784,0.0796,0.0936,0.0518,0.2503,0.2149,0.0702,0.0973,0.3477,0.1378,0.2124,0.0417,0.5158,0.1656,0.4716,0.0,0.263,0.0,0.292,0.3603,0.2174,0.5474,0.3464,0.7307,0.1037,0.5942,0.2389,0.12810000000000002,0.20327142857142858,0.22178571428571428,0.39695714285714284,0.1656857142857143,0.3385666666666667,0.056095660000000006
0.2579,0.177,0.1466,0.0506,0.1353,0.0796,0.0238,0.397,0.2048,0.3527,0.1719,0.048,0.5221,0.1846,0.4273,0.0,0.402,0.0,0.2566,0.4728,0.2174,0.4943,0.3641,0.6662,0.6865,0.6056,0.2351,0.14116666666666666,0.24575714285714287,0.24904285714285715,0.46702857142857146,0.19346190476190478,0.3943666666666667,0.07629492650793653
0.3578,0.196,0.0607,0.1555,0.1201,0.1795,0.2795,0.7118,0.3236,0.3426,0.2895,0.2693,0.6549,0.2503,0.3944,0.0,0.5082,0.0,0.4399,0.493,0.2174,0.421,0.3843,0.6283,0.5702,0.6587,0.2263,0.17826666666666666,0.4101714285714286,0.29797142857142855,0.4437428571428571,0.2942190476190476,0.3951523809523809,0.1162613571882086
0.3034,0.1997,0.2604,0.2314,0.3388,0.2946,0.3166,0.2769,0.2819,0.5879,0.4324,0.2794,0.6561,0.3603,0.3843,0.0,0.8685,0.0,0.6233,0.6662,0.2174,0.493,0.4058,0.5942,0.0708,0.6599,0.2364,0.27138333333333337,0.4044571428571428,0.4146571428571428,0.3825,0.3379202380952381,0.3932190476190476,0.1328766741950113
0.6056,0.2427,0.3628,0.3982,0.2705,0.3161,0.3576,0.507,0.4197,0.6397,0.3097,0.067,0.622,0.402,0.3161,0.0,0.5259,0.0,0.6536,0.689,0.2174,0.4248,0.4311,0.5714,0.2389,0.7358,0.2592,0.3659833333333333,0.4175285714285714,0.3695142857142857,0.4112285714285714,0.3917559523809524,0.39732380952380947,0.1556539674036281
0.2238,0.2491,0.311,0.0809,0.4147,0.3097,0.1046,0.3148,0.2263,0.1454,0.3148,0.311,0.5891,0.6561,0.3375,0.0,0.9204,0.0,0.737,0.9178,0.2174,0.4197,0.4298,0.6384,0.6018,0.7118,0.263,0.26486666666666664,0.28657142857142853,0.5098285714285715,0.46884285714285706,0.2757190476190476,0.4825047619047618,0.13303575342403623
0.0493,0.1429,0.378,0.0582,0.0645,0.3654,0.2238,0.1327,0.0746,0.0657,0.2655,0.0518,0.6384,0.4804,0.3881,0.0,0.9178,0.0,0.5398,0.9608,0.2174,0.4185,0.4096,0.7193,0.6587,0.6485,0.2503,0.17638333333333334,0.2075,0.46955714285714284,0.47461428571428577,0.19194166666666668,0.4729285714285714,0.09077469821428572
0.0923,0.1201,0.1757,0.0834,0.3982,0.1037,0.2358,0.3628,0.0569,0.0518,0.0986,0.3439,0.4539,0.4766,0.4096,0.6081,0.8066,0.0,0.6915,0.9482,0.2174,0.3654,0.3881,0.7636,0.0822,0.6511,0.2491,0.16223333333333334,0.2291,0.5629428571428571,0.38812857142857143,0.19566666666666666,0.44639999999999996,0.08734559999999998
0.0215,0.1277,0.0329,0.4526,0.2212,0.3325,0.3192,0.3198,0.3818,0.0354,0.2756,0.2453,0.6839,0.4741,0.4501,0.7636,0.7181,0.0,0.8963,0.9077,0.2174,0.4968,0.3692,0.7914,0.1441,0.6574,0.2288,0.1980666666666667,0.323,0.6014142857142858,0.4150142857142857,0.26053333333333334,0.4771476190476191,0.1243128596825397
0.0101,0.0809,0.0455,0.2832,0.048,0.1669,0.2066,0.1441,0.3666,0.1643,0.1252,0.1037,0.4121,0.4716,0.4804,0.8571,0.8243,0.0,0.9355,0.8837,0.2174,0.641,0.3565,0.8192,0.6397,0.708,0.2326,0.10576666666666668,0.21751428571428574,0.6360857142857144,0.5163428571428572,0.16164047619047622,0.5562571428571429,0.08991366945578234
0.1391,0.0923,0.0051,0.2238,0.019,0.0961,0.1616,0.6106,0.1492,0.2225,0.3186,0.0999,0.5284,0.4829,0.5575,0.8609,0.89,0.0,0.9254,0.8799,0.2174,0.7762,0.3401,0.8774,0.8609,0.9204,0.2528,0.0959,0.2986857142857143,0.6566571428571429,0.6064571428571428,0.19729285714285713,0.6231904761904762,0.12295102959183672
0.0847,0.1087,0.0341,0.268,0.1795,0.1353,0.2861,0.3439,0.3489,0.4286,0.4109,0.2061,0.5638,0.5322,0.6271,0.7788,0.9279,0.0,0.8685,0.8394,0.2174,0.9355,0.3262,0.9406,0.9874,0.9102,0.2478,0.13505,0.3697571428571429,0.6534142857142857,0.6521571428571429,0.25240357142857145,0.6525761904761905,0.16471256110544222
0.1669,0.0607,0.0013,0.5689,0.0038,0.1201,0.2106,0.2377,0.086,0.1656,0.0303,0.2718,0.0973,0.818,0.7509,0.952,0.9836,0.0,0.9431,0.9317,0.2174,0.9431,0.2984,0.976,0.9886,0.6789,0.2377,0.15361666666666665,0.15704285714285712,0.7684714285714287,0.6200142857142856,0.1553297619047619,0.6694999999999999,0.10399327559523806
0.6422,0.4046,0.5145,0.9178,0.3198,0.622,0.8159,0.7901,0.7295,0.5626,0.775,0.6625,0.5815,0.6473,0.1732,0.8913,0.7939,0.0,0.89,0.9204,0.2174,0.9469,0.5601,0.3085,0.7029,0.9874,0.9039,0.5701499999999999,0.702442857142857,0.6165857142857144,0.6610142857142857,0.6362964285714285,0.646204761904762,0.4111777821258503
0.78,0.6283,0.6979,0.8496,0.5284,0.9241,0.7695,0.7712,0.8091,0.732,0.7952,0.6359,0.5702,0.689,0.0657,0.9115,0.7358,0.0,0.866,0.871,0.2174,0.3919,0.5815,0.2807,0.6157,0.823,0.9204,0.7347166666666668,0.7261571428571428,0.5912857142857143,0.5472285714285714,0.7304369047619048,0.5619142857142857,0.4104429315986395
0.7345,0.5537,0.8559,0.7901,0.7826,0.3729,0.7788,0.5044,0.8723,0.7307,0.7269,0.7737,0.4248,0.8761,0.0796,0.6397,0.11,0.9684,0.9659,0.9545,0.2174,0.3729,0.6106,0.2642,0.6258,0.7155,0.9241,0.6816166666666666,0.6873714285714286,0.6563142857142858,0.5329285714285714,0.6844940476190476,0.5740571428571429,0.3929386972789116
0.5095,0.4728,0.4526,0.5777,0.689,0.4033,0.4132,0.2781,0.335,0.4046,0.3325,0.3729,0.5702,0.9052,0.0973,0.0,0.5449,0.9659,0.8319,0.8015,0.2174,0.3767,0.6587,0.2592,0.4248,0.7257,0.9216,0.5174833333333333,0.3866428571428572,0.5923857142857143,0.5120142857142858,0.45206309523809524,0.5388047619047619,0.2435737483956916
0.7155,0.6346,0.8799,0.9709,0.8028,0.7977,0.8106,0.5145,0.6852,0.5891,0.5638,0.6106,0.3464,0.2061,0.0771,0.0,0.0,0.0,0.5209,0.2655,0.2174,0.3894,0.641,0.2668,0.646,0.7535,0.9469,0.8002333333333334,0.5886000000000001,0.15280000000000002,0.5515714285714285,0.6944166666666667,0.418647619047619,0.29071588412698407
0.842,0.6979,0.7434,0.8205,0.5929,0.5057,0.9709,0.7573,0.9039,0.6688,0.6081,0.4223,0.1631,0.22,0.0645,0.6941,0.2061,0.0,0.3869,0.4349,0.2174,0.5145,0.6397,0.2882,0.5373,0.8319,0.9292,0.7004,0.6420571428571428,0.28664285714285714,0.5654571428571428,0.6712285714285714,0.47251904761904756,0.3171682853061224
0.7484,0.67,0.8963,0.7446,0.6941,0.3717,0.8834,0.5702,0.6662,0.4855,0.6928,0.6612,0.3654,0.3502,0.1125,0.7042,0.2819,0.0,0.4779,0.8003,0.2174,0.469,0.6043,0.3135,0.2984,0.9785,0.9431,0.6875166666666668,0.6178142857142858,0.3895714285714286,0.5463142857142858,0.6526654761904762,0.4940666666666667,0.3224602562698413
0.8192,0.6321,0.579,0.8432,0.397,0.9128,1.0,0.9279,0.8761,0.9039,0.5196,0.646,0.4968,0.6372,0.1795,0.8887,0.287,0.0,0.8293,0.9709,0.2174,0.5057,0.6245,0.3426,0.737,0.9039,0.9317,0.6972166666666667,0.7671857142857144,0.5418,0.6089714285714286,0.7322011904761905,0.5865809523809524,0.429495271643991
0.9532,0.9735,0.9558,0.823,0.8963,0.7636,0.853,0.287,0.9229,0.7813,0.8887,0.5398,0.5942,0.287,0.0556,0.7421,0.4362,0.0,0.4248,0.7674,0.2174,0.4551,0.6372,0.3401,0.225,0.8761,0.9267,0.8942333333333333,0.6952714285714284,0.38758571428571426,0.5253714285714286,0.7947523809523809,0.4794428571428571,0.3810383522448979
0.866,0.8192,0.9924,0.7788,0.7472,0.3363,0.9285,0.9595,0.67,0.3704,0.6928,0.8015,0.5992,0.1997,0.0607,0.0,0.5411,0.0,0.0,0.1239,0.2174,0.4678,0.6523,0.311,0.2023,0.804,0.9444,0.7566499999999999,0.7174142857142857,0.1322,0.5141714285714285,0.7370321428571428,0.38684761904761905,0.28511912962585034
0.8344,0.7472,0.9785,0.8698,0.7939,0.6106,0.8318,0.4842,0.8129,0.7408,0.6359,0.5942,0.2807,0.1985,0.0759,0.0,0.1138,0.0,0.0,0.0,0.2174,0.4665,0.6776,0.2832,0.4147,0.6941,0.9317,0.8057333333333333,0.6257857142857144,0.05545714285714286,0.5264571428571428,0.7157595238095238,0.3694571428571429,0.2644424686394558
0.7573,0.7522,0.9848,0.9406,0.9697,0.3388,0.6013,0.2478,0.775,0.7522,0.4121,0.8028,0.0796,0.7067,0.067,0.0,0.3919,0.0,0.0,0.0,0.2174,0.507,0.7105,0.4298,0.4096,0.6625,0.9343,0.7905666666666668,0.5244,0.1665142857142857,0.5530142857142858,0.6574833333333334,0.4241809523809524,0.27889190650793655
0.9431,0.9001,0.9456,0.9153,0.5676,0.5335,0.7815,0.6119,0.9052,0.8938,0.8496,0.9507,0.4918,0.7054,0.0569,0.0,0.8407,0.0,0.2996,0.2389,0.2174,0.4564,0.6966,0.4425,0.2402,0.7573,0.9305,0.8008666666666667,0.7835000000000001,0.30592857142857144,0.5344142857142857,0.7921833333333335,0.4582523809523809,0.3630198986507937
0.9659,0.9633,0.8205,0.9305,0.3805,0.9608,0.9921,0.8142,0.9507,0.7585,0.6991,0.5891,0.4968,0.5575,0.0531,0.756,0.6662,0.0,0.5828,0.7181,0.2174,0.4425,0.6827,0.4488,0.22,0.8091,0.9456,0.8369166666666666,0.757214285714286,0.4762428571428571,0.5380142857142857,0.7970654761904763,0.5174238095238094,0.41242065513038545
0.6903,0.4121,0.9418,0.8761,0.4589,0.2604,0.8265,0.6764,0.5196,0.6271,0.6081,0.4564,0.5284,0.7092,0.1138,0.9128,0.7509,0.0,0.8369,0.9507,0.2174,0.5815,0.6625,0.4273,0.7636,0.8622,0.9368,0.6066,0.6060714285714285,0.6106142857142858,0.6359,0.6063357142857142,0.6274714285714286,0.38045833683673463
0.9709,0.9381,0.756,0.9848,0.2908,0.6359,0.7921,0.4475,0.9949,0.9267,0.4968,0.8609,0.1631,0.8521,0.1075,0.8217,0.9115,0.0,0.9153,0.9102,0.2174,0.6056,0.7181,0.5284,0.6106,0.8066,0.9279,0.76275,0.6688571428571429,0.6454714285714286,0.6306571428571429,0.7158035714285715,0.6355952380952381,0.4549613414115647
0.9305,0.7585,0.5702,0.818,0.4134,0.8015,0.8662,0.8268,0.8635,0.8508,0.4286,0.7724,0.1429,0.6397,0.0582,0.0,0.7535,0.0,0.3085,0.2642,0.2174,0.6966,0.7231,0.5196,0.4842,0.7092,0.9393,0.7153499999999999,0.6787428571428571,0.28915714285714283,0.6127714285714285,0.6970464285714285,0.5049,0.35193874178571427
0.9178,0.8369,0.957,0.8647,0.6751,0.7396,0.7523,0.2023,0.9267,0.8357,0.5487,0.8622,0.1163,0.6359,0.0721,0.0,0.4842,0.0,0.0,0.0202,0.2174,0.4539,0.7358,0.507,0.5512,0.6473,0.9381,0.8318500000000001,0.6063142857142856,0.1732,0.5786714285714286,0.7190821428571428,0.44351428571428575,0.31892320295918364
0.9115,0.9646,0.9482,0.7636,0.9684,0.3287,0.8848,0.8584,0.8799,0.8774,0.4223,0.7383,0.3009,0.6308,0.0683,0.5638,0.4159,0.0,0.5879,0.4627,0.2174,0.5891,0.7838,0.5107,0.7155,0.6637,0.9406,0.8141666666666666,0.7088571428571429,0.3899142857142857,0.6315428571428571,0.7615119047619048,0.5509999999999999,0.4195930595238095
0.8066,0.6966,0.6928,0.737,0.5196,0.9595,0.8278,0.8597,0.9431,0.5032,0.4968,0.6764,0.3932,0.3982,0.0594,0.689,0.3692,0.0,0.4172,0.5942,0.2174,0.6776,0.7775,0.5373,0.7358,0.7219,0.9418,0.7353500000000001,0.671457142857143,0.36102857142857137,0.6584714285714285,0.7034035714285716,0.5593238095238094,0.39343036520408164
0.7965,0.9254,0.7623,0.9456,0.885,0.3843,0.7179,0.5032,0.8104,0.7914,0.6599,0.9267,0.2061,0.2971,0.1113,0.6827,0.6068,0.0,0.3552,0.579,0.2174,0.6915,0.7573,0.5411,0.5322,0.7623,0.9355,0.7831833333333332,0.6593714285714285,0.37601428571428575,0.6339,0.7212773809523809,0.5479380952380953,0.39521535425736964
0.9684,0.952,0.8951,0.7434,0.3932,0.909,0.9272,0.5714,0.9469,0.8319,0.7421,0.9166,0.1922,0.7016,0.1606,0.8344,0.8748,0.0,0.7724,0.7838,0.2174,0.7977,0.7307,0.5525,0.8167,0.8344,0.9254,0.8101833333333333,0.7326142857142857,0.5896571428571429,0.6964,0.7713988095238095,0.6608190476190476,0.5097550266439909
0.9229,0.981,0.9507,0.9621,0.8091,0.2617,0.6662,0.6308,0.7952,0.7611,0.8432,0.622,0.0,0.4867,0.177,0.9077,0.4956,0.0,0.8824,0.7472,0.2174,0.6764,0.6485,0.5461,0.5765,0.8521,0.9077,0.8145833333333333,0.6169285714285715,0.5280857142857143,0.6321000000000001,0.7157559523809525,0.5974285714285715,0.4276130561224491
0.9393,0.799,0.8761,0.8673,0.493,0.426,0.9563,0.4159,0.8786,0.598,0.9444,0.5828,0.1745,0.4905,0.1542,0.8963,0.7257,0.0,0.8635,0.8571,0.2174,0.6852,0.6599,0.5386,0.555,0.8571,0.9115,0.7334499999999999,0.6500714285714285,0.5696142857142857,0.6321,0.6917607142857143,0.6112714285714286,0.4228535600510204
0.9494,0.9191,0.8344,0.7396,0.1947,0.9469,0.902,0.7611,0.9798,0.9899,0.9355,0.7661,0.2491,0.5082,0.1643,0.8723,0.8331,0.0,0.8255,0.9241,0.2174,0.6928,0.6814,0.5297,0.0607,0.8635,0.909,0.7640166666666667,0.7976428571428571,0.589642857142857,0.5649285714285714,0.7808297619047619,0.5731666666666667,0.4475455918650794
0.9861,0.976,0.9532,0.8723,0.7029,0.7269,1.0,0.2908,0.6258,0.6941,0.9001,0.9633,0.0,0.6131,0.1403,0.8761,0.8496,0.0,0.8432,0.909,0.2174,0.7383,0.6764,0.5322,0.0582,0.847,0.9102,0.8695666666666666,0.6391571428571429,0.6044714285714285,0.5685285714285714,0.7543619047619048,0.5805095238095238,0.4379142701133787
0.9722,0.8597,0.871,0.9975,0.7396,0.6308,0.9854,0.359,0.9962,0.7143,0.8559,0.8496,0.1163,0.5891,0.1517,0.8824,0.7611,0.0,0.6372,0.7067,0.2174,0.799,0.7269,0.5436,0.7914,0.89,0.9191,0.8451333333333334,0.6966714285714286,0.5326,0.6982,0.770902380952381,0.643,0.49569023095238096
0.9899,0.9836,0.9052,0.7585,0.4412,0.9456,0.8768,0.5904,0.9848,0.89,0.9166,0.9975,0.2276,0.3439,0.1555,0.8584,0.5386,0.0,0.3957,0.5386,0.2174,0.8255,0.708,0.5537,0.8837,0.8963,0.9166,0.8373333333333334,0.7833857142857142,0.4043857142857143,0.7144571428571428,0.8103595238095238,0.6111,0.495210705
0.9785,0.9204,0.9899,0.976,0.7168,0.7257,0.845,0.5107,0.9305,0.914,0.9368,0.7219,0.2174,0.2478,0.1618,0.8104,0.3464,0.0,0.3755,0.4526,0.2174,0.818,0.6941,0.574,0.9482,0.9027,0.9178,0.88455,0.7251857142857142,0.3420714285714285,0.7245999999999999,0.8048678571428571,0.5970904761904762,0.4805789320918367
0.9646,0.9317,0.8584,0.9507,0.3666,0.8673,0.7033,0.8748,0.8963,0.842,0.5424,0.9924,0.0796,0.244,0.1681,0.7269,0.4766,0.0,0.3881,0.4362,0.2174,0.8167,0.6839,0.5866,0.9292,0.8976,0.9153,0.8232166666666667,0.7044,0.3485571428571429,0.7209571428571427,0.7638083333333334,0.5968238095238094,0.45585899924603174
